Origin,Dest,flights,delay_rate,avg_arr_delay,avg_risk,distance,route_share_to_dest,route_share_from_origin
MCO,LGA,1404,0.26994301994301995,18.99928774928775,0.21301838255761982,950.0,0.0689012121509545,0.05124087591240876
MCO,MDW,747,0.26506024096385544,17.204819277108435,0.21342424822858255,990.0,0.07284961966062024,0.027262773722627736
MCO,MIA,940,0.24468085106382978,23.08723404255319,0.24451830092928875,192.0,0.04439197166469894,0.034306569343065696
MCO,MSP,673,0.16939078751857356,12.9925705794948,0.13742738773463534,1310.0,0.044431240509671885,0.024562043795620436
MCO,ORD,1404,0.24216524216524216,18.452279202279204,0.22184453495804768,1005.0,0.045777632865992825,0.05124087591240876
MCO,PHL,1529,0.29561805101373445,22.49509483322433,0.2765727667108156,861.0,0.10390051644468605,0.0558029197080292
MCO,PHX,431,0.31322505800464034,21.127610208816705,0.25122489028786915,1849.0,0.017211772692783834,0.01572992700729927
MCO,SAN,160,0.29375,23.09375,0.20581861943316912,2149.0,0.011333050007083156,0.00583941605839416
MCO,SEA,455,0.17802197802197803,12.791208791208792,0.15993698652437027,2554.0,0.026451950467996047,0.016605839416058393
MCO,SFO,250,0.284,20.016,0.24772512123669135,2446.0,0.012944648682234765,0.009124087591240875
MCO,SLC,552,0.22644927536231885,15.657608695652174,0.19066926034322929,1931.0,0.034605980816249764,0.020145985401459853
MDW,ATL,795,0.18364779874213835,16.657861635220126,0.18844407945955274,591.0,0.02299216242010585,0.07713204618220627
MDW,AUS,313,0.20766773162939298,11.731629392971247,0.22146127680781277,972.0,0.021017996239591726,0.030367711264189384
MDW,BNA,425,0.15764705882352942,8.430588235294117,0.17833935946592142,395.0,0.025879917184265012,0.0412341127389153
MDW,BOS,245,0.21224489795918366,12.93061224489796,0.20774912696116915,861.0,0.010434856680437837,0.023770253225962937
MDW,BWI,393,0.18829516539440203,11.292620865139948,0.22380398989170966,611.0,0.031475252282556467,0.03812942660327932
MDW,CLT,178,0.20786516853932585,9.196629213483146,0.2400274162600308,584.0,0.0083045628440795,0.017269816629475115
MDW,DAL,467,0.17558886509635974,10.346895074946467,0.18680170844623287,793.0,0.05240125673249551,0.04530901329193752
MDW,DCA,497,0.16901408450704225,8.55533199195171,0.19558800842011612,601.0,0.027905670971364403,0.04821965654409625
MDW,DEN,711,0.19268635724331926,14.638537271448664,0.18341174698781576,895.0,0.022762926204578197,0.06898224507616184
MDW,DFW,118,0.22033898305084745,21.02542372881356,0.2801023949958763,797.0,0.004285143624940989,0.01144853012515766
MDW,DTW,496,0.2217741935483871,15.848790322580646,0.23601849726710739,228.0,0.02867217758251922,0.04812263510235762
MDW,FLL,326,0.27300613496932513,17.515337423312882,0.24012243307929215,1167.0,0.017989184416731044,0.0316289900067915
MDW,IAH,161,0.21739130434782608,11.453416149068323,0.204557974317362,917.0,0.008836928481255831,0.015620452119918502
MDW,LAS,710,0.21830985915492956,14.938028169014084,0.21182601232859946,1521.0,0.028864135295552484,0.0688852236344232
MDW,LAX,281,0.2491103202846975,12.921708185053381,0.1900300540848548,1750.0,0.009651050968539635,0.02726302512855341
MDW,LGA,582,0.211340206185567,12.936426116838488,0.2055564808142974,725.0,0.028561613583942682,0.0564664790918793
MDW,MCO,721,0.24965325936199723,18.31761442441054,0.2122307380359447,990.0,0.026290840140023336,0.06995245949354807
MDW,MIA,274,0.2591240875912409,23.22992700729927,0.2542185562058455,1182.0,0.01293978748524203,0.026583875036383042
MDW,MSP,632,0.17246835443037975,13.19620253164557,0.1760231613933268,349.0,0.041724433881296624,0.06131755117881052
MDW,PHL,340,0.19705882352941176,9.123529411764705,0.2402715307898846,668.0,0.02310410437618918,0.03298729019113224
MDW,PHX,695,0.18705035971223022,11.31798561151079,0.19979030535380446,1444.0,0.027754482648456532,0.06742990200834384
MDW,SAN,233,0.21030042918454936,12.068669527896995,0.1599032103355421,1728.0,0.016503754072814847,0.02260599592509945
MDW,SEA,91,0.2967032967032967,19.582417582417584,0.29191925009694963,1733.0,0.005290390093599209,0.008828951198214805
MDW,SFO,3,0.0,0.0,0.29698404456455857,1855.0,0.00015533578418681717,0.0002910643252158727
MDW,SLC,163,0.2147239263803681,11.85276073619632,0.23923266722801773,1259.0,0.010218795059870854,0.01581449500339575
MDW,TPA,457,0.25164113785557984,15.938730853391684,0.21829194748040717,997.0,0.029617627997407647,0.04433879887455128
MIA,ATL,1806,0.31118493909191586,23.52048726467331,0.27799562127931415,594.0,0.052231251988315935,0.08527314792955286
MIA,AUS,479,0.31524008350730687,21.48016701461378,0.34250799625057593,1103.0,0.03216492076282568,0.02261674300014165
MIA,BNA,733,0.28240109140518416,20.432469304229194,0.3045399501543801,806.0,0.04463524540250883,0.034609754945937016
MIA,BOS,1022,0.31702544031311153,25.478473581213308,0.3340599693050536,1258.0,0.043528259295540696,0.048255347277964024
MIA,BWI,710,0.2380281690140845,15.987323943661972,0.2768385825772437,946.0,0.056863687329809384,0.033523773549270504
MIA,CLT,855,0.2631578947368421,19.204678362573098,0.27393236842783786,650.0,0.03988989456004479,0.04037017800651589
MIA,DAL,122,0.4672131147540984,25.598360655737704,0.4149994998355265,1109.0,0.013689407540394972,0.005760423060578875
MIA,DCA,971,0.2842430484037075,18.88465499485067,0.30306146625424724,919.0,0.0545199326221224,0.0458473015723122
MIA,DEN,722,0.29916897506925205,27.7202216066482,0.26329697401486174,1709.0,0.023115095245717945,0.03409037253883564
MIA,DFW,1257,0.3707239459029435,30.650755767700876,0.3497436738255455,1121.0,0.045647674038566295,0.05935124415694792
MIA,DTW,526,0.3041825095057034,20.574144486692017,0.30418931645274433,1145.0,0.030406381871784495,0.02483592237593843
MIA,EWR,1189,0.2531539108494533,20.675357443229604,0.26854878504620855,1085.0,0.06438860608686234,0.056140516549412156
MIA,IAH,776,0.3492268041237113,28.448453608247423,0.3070784199079506,964.0,0.04259289752456227,0.03664006799187875
MIA,JFK,1448,0.3011049723756906,25.949585635359117,0.29281990693457743,1089.0,0.08369458412808509,0.06836961140752633
MIA,LAS,357,0.39215686274509803,30.971988795518207,0.31845805404579264,2174.0,0.014513375071143995,0.016856319939562773
MIA,LAX,1011,0.34025717111770526,28.394658753709198,0.30498455782469364,2342.0,0.03472317626047534,0.047735964870862645
MIA,LGA,1500,0.30466666666666664,21.23,0.3096687049070671,1096.0,0.07361240614418217,0.07082487369564192
MIA,MCO,939,0.32055378061767836,24.48136315228967,0.32352945628819596,192.0,0.034240081680280046,0.044336370933471834
MIA,MDW,275,0.2545454545454545,18.701818181818183,0.27854057511038366,1182.0,0.026818802418568363,0.01298456017753435
MIA,MSP,424,0.30424528301886794,28.59198113207547,0.29097594107144453,1501.0,0.027992341717831912,0.02001983096463478
MIA,ORD,1192,0.27348993288590606,22.431208053691275,0.2876008361716119,1197.0,0.038865340723834366,0.05628216629680344
MIA,PHL,826,0.3268765133171913,27.386198547215496,0.31334714531213953,1013.0,0.05612938298450666,0.03900089711506681
MIA,PHX,456,0.37280701754385964,29.214912280701753,0.3635447909964362,1972.0,0.01821013537798011,0.02153076160347514
MIA,SAN,177,0.4293785310734463,47.76836158192091,0.4326644821679873,2267.0,0.012537186570335741,0.008357335096085746
MIA,SEA,175,0.3142857142857143,25.577142857142857,0.3124018678371004,2724.0,0.010173827103075402,0.008262901931158223
MIA,SFO,384,0.4791666666666667,31.859375,0.35969671236976636,2585.0,0.019882980375912598,0.01813116766608433
MIA,SLC,225,0.25333333333333335,18.72888888888889,0.21305419961927247,2088.0,0.01410569870227572,0.010623731054346287
MIA,TPA,622,0.3665594855305466,30.929260450160772,0.3560928769825256,204.0,0.040311082307193775,0.029368714292459512
MSP,ATL,851,0.14571092831962398,9.338425381903642,0.1435373802647663,907.0,0.02461173612516991,0.05624586913417052
MSP,AUS,318,0.12264150943396226,9.279874213836479,0.14841621179055559,1042.0,0.02135374697824335,0.021017845340383343
MSP,BNA,345,0.1391304347826087,8.034782608695652,0.13618106425840193,695.0,0.02100840336134454,0.02280237937871778
MSP,BOS,472,0.21398305084745764,18.809322033898304,0.16775476390623933,1124.0,0.02010307082925167,0.031196298744216786
MSP,BWI,259,0.18532818532818532,13.4015444015444,0.183262397946796,936.0,0.02074323242031075,0.017118307997356245
MSP,CLT,543,0.1731123388581952,11.37937384898711,0.15977770331901248,930.0,0.025333582159186338,0.03588896232650363
MSP,DAL,9,0.3333333333333333,15.555555555555555,0.1818178211440811,853.0,0.0010098743267504488,0.0005948446794448116
MSP,DCA,505,0.18613861386138614,13.62970297029703,0.16876624100644616,931.0,0.028354856822010107,0.0333773959021811
MSP,DEN,1410,0.15460992907801419,9.602127659574467,0.15431520923757627,680.0,0.04514166800064031,0.09319233311302048
MSP,DFW,687,0.2081513828238719,16.229985443959244,0.20344808727910862,852.0,0.024948251443512367,0.04540647719762062
MSP,DTW,524,0.12213740458015267,7.406488549618321,0.13007151636836847,528.0,0.030290768252500145,0.03463317911434237
MSP,EWR,500,0.12,11.376,0.11833998594265628,1008.0,0.02707678977580418,0.03304692663582287
MSP,FLL,260,0.18461538461538463,10.76923076923077,0.17339724762063052,1487.0,0.014347202295552367,0.017184401850627893
MSP,IAH,428,0.10514018691588785,9.219626168224298,0.12600526802966414,1034.0,0.023491958943959602,0.028288169200264376
MSP,JFK,268,0.15671641791044777,8.496268656716419,0.15561897700304456,1029.0,0.015490434078954974,0.01771315267680106
MSP,LAS,696,0.15948275862068967,11.400862068965518,0.16097820933157025,1299.0,0.028294983331978208,0.04600132187706543
MSP,LAX,461,0.13665943600867678,8.928416485900216,0.11408004570209983,1535.0,0.01583321884874296,0.030469266358228685
MSP,LGA,576,0.1423611111111111,12.472222222222221,0.128451828659767,1020.0,0.028267163959365953,0.03807005948446794
MSP,MCO,668,0.2215568862275449,19.607784431137723,0.15412806394162676,1310.0,0.024358226371061845,0.04415069398545935
MSP,MDW,644,0.14440993788819875,9.366459627329192,0.16754365431850127,349.0,0.06280475911839282,0.04256444150693985
MSP,MIA,425,0.2611764705882353,22.327058823529413,0.22490583789451926,1501.0,0.020070838252656435,0.028089887640449437
MSP,ORD,1178,0.17232597623089982,12.446519524617997,0.17645950229973914,334.0,0.038408868601238995,0.07785855915399868
MSP,PHL,325,0.13846153846153847,10.618461538461538,0.14969998747778512,980.0,0.022084805653710248,0.021480502313284865
MSP,PHX,867,0.14648212226066898,14.460207612456747,0.14031831142682322,1276.0,0.034623217922606926,0.05730337078651685
MSP,SAN,285,0.10175438596491228,5.007017543859649,0.125375016556819,1532.0,0.020186995325116874,0.018836748182419035
MSP,SEA,539,0.11688311688311688,6.294990723562152,0.11774958299056429,1399.0,0.03133538747747224,0.03562458691341705
MSP,SFO,397,0.3602015113350126,21.896725440806044,0.24899942951921208,1589.0,0.020556102107388806,0.026239259748843356
MSP,SLC,377,0.10079575596816977,3.93368700265252,0.11520184979737984,991.0,0.023634881825590873,0.02491738268341044
MSP,TPA,313,0.15654952076677317,10.207667731629392,0.12287641737689504,1306.0,0.020285158781594297,0.020687376074025116
ORD,ATL,1272,0.21540880503144655,16.42138364779874,0.2112898575624338,606.0,0.03678745987216936,0.04146293761001369
ORD,AUS,673,0.2852897473997028,19.643387815750373,0.27802365189520084,977.0,0.04519204942250873,0.021937544820392462
ORD,BNA,1069,0.18054256314312442,14.318054256314312,0.222112614944082,409.0,0.06509560345877481,0.03484581784992503
ORD,BOS,1372,0.20626822157434402,18.097667638483966,0.21546816860932183,867.0,0.058435197410451896,0.044722602516461304
ORD,BWI,608,0.2450657894736842,16.76480263157895,0.24978045862964565,622.0,0.04869453788242832,0.01981876263120151
ORD,CLT,1029,0.1924198250728863,13.149659863945578,0.22438266747069768,599.0,0.04800783801436969,0.03354195188734598
ORD,DAL,314,0.19745222929936307,9.665605095541402,0.20845669465981442,798.0,0.03523339317773788,0.010235347806245519
ORD,DCA,1462,0.2188782489740082,16.93296853625171,0.2148972504967375,612.0,0.08208871420550252,0.04765630093226416
ORD,DEN,1398,0.1688125894134478,15.157367668097281,0.19619692896635882,888.0,0.04475748359212422,0.04557011539213769
ORD,DFW,1370,0.2562043795620438,18.042335766423356,0.26650201743420227,802.0,0.04975124378109453,0.044657409218332354
ORD,DTW,1157,0.21002592912705273,16.65687121866897,0.2190788110142805,235.0,0.06688247875599745,0.03771432296759893
ORD,EWR,1253,0.19154030327214686,12.869114126097367,0.18292213925902606,719.0,0.06785443517816528,0.040843601277788646
ORD,FLL,875,0.2914285714285714,21.757714285714286,0.24674297518241103,1182.0,0.048283853879262775,0.02852206793141665
ORD,IAH,1016,0.19783464566929135,13.831692913385826,0.19731798911420506,925.0,0.05576595861463308,0.03311819544950779
ORD,JFK,611,0.2520458265139116,22.111292962356792,0.23915603564010163,740.0,0.03531587769493093,0.01991655257839494
ORD,LAS,1201,0.2031640299750208,13.492089925062448,0.2405703542192892,1514.0,0.04882510773233596,0.03914857552643588
ORD,LAX,1471,0.21481985044187626,15.722637661454792,0.23307922025168418,1744.0,0.050522049732106056,0.04794967077384445
ORD,LGA,2431,0.20855614973262032,17.865076100370217,0.19437702055183953,733.0,0.11930117289100456,0.07924245387574157
ORD,MCO,1401,0.25767309064953603,19.199143468950748,0.23295600276272826,1005.0,0.05108663943990665,0.045667905339331114
ORD,MIA,1189,0.2767031118587048,18.64676198486123,0.27058612000227017,1197.0,0.05615112160566706,0.03875741573766217
ORD,MSP,1175,0.1523404255319149,14.163404255319149,0.16625416733310394,334.0,0.07757311678880306,0.0383010626507595
ORD,PHL,873,0.2520045819014891,24.38029782359679,0.24218289800065043,678.0,0.05932318564827399,0.028456874633287697
ORD,PHX,1556,0.17866323907455012,16.09897172236504,0.21177256450955567,1440.0,0.062138093526616346,0.050720385944324924
ORD,SAN,581,0.17555938037865748,15.888123924268502,0.21146183089864673,1723.0,0.041153137838220714,0.018938653106460656
ORD,SEA,807,0.161090458488228,10.178438661710038,0.16994826713926156,1721.0,0.046915876983896286,0.02630549579503227
ORD,SFO,889,0.3295838020247469,25.655793025871766,0.28547232238914566,1846.0,0.04603117071402682,0.028978421018319316
ORD,SLC,704,0.17613636363636365,14.292613636363637,0.1825695437844754,1250.0,0.04413516393956492,0.022948040941391225
ORD,TPA,921,0.251900108577633,18.18241042345277,0.2377057783951713,1012.0,0.05968891769280622,0.030021513788382553
PHL,ATL,1269,0.16863672182821118,10.710795902285264,0.1751791887362283,666.0,0.03670069699511236,0.08633827731664172
PHL,AUS,234,0.2094017094017094,19.84188034188034,0.25210412348527395,1430.0,0.015713134568896052,0.015920533405905567
PHL,BNA,567,0.14462081128747795,10.153439153439153,0.17637035054616718,675.0,0.034526854219948847,0.038576677098925025
PHL,BOS,1049,0.2011439466158246,14.714013346043851,0.21407048016916083,280.0,0.044678223092976706,0.07137025445638863
PHL,CLT,954,0.18867924528301888,20.71488469601677,0.2155359963511607,449.0,0.04450872445647103,0.06490679003946115
PHL,DAL,1,0.0,7.0,0.2387820512820512,1295.0,0.00011220825852782765,6.803646754660499e-05
PHL,DCA,319,0.09717868338557993,7.5109717868338555,0.11942386295514944,119.0,0.017911285794497474,0.02170363314736699
PHL,DEN,546,0.17399267399267399,15.00915750915751,0.18212215287512729,1558.0,0.017480390587481992,0.03714791128044632
PHL,DFW,750,0.18266666666666667,16.968,0.22040138043768673,1303.0,0.027236082361913064,0.05102735065995374
PHL,DTW,652,0.1579754601226994,15.688650306748466,0.18525881287903115,453.0,0.037690039886698654,0.044359776840386445
PHL,EWR,93,0.053763440860215055,5.139784946236559,0.06397725376817463,80.0,0.0050362828982995775,0.006327391481834263
PHL,FLL,729,0.27023319615912206,23.087791495198903,0.22815369166410587,992.0,0.040227347974837215,0.04959858484147503
PHL,IAH,433,0.16859122401847576,13.094688221709006,0.2067262032896117,1325.0,0.02376639771666941,0.029459790447679955
PHL,LAS,300,0.18666666666666668,16.73,0.2360333954730173,2176.0,0.01219611350516302,0.020410940263981495
PHL,LAX,575,0.19826086956521738,19.63478260869565,0.2181904693910178,2402.0,0.019748591839538397,0.039120968839297866
PHL,LGA,171,0.1111111111111111,10.409356725146198,0.0994788907059329,96.0,0.008391814300436767,0.011634235950469451
PHL,MCO,1527,0.2783235101506221,23.823182711198427,0.24339146551706958,861.0,0.05568115519253209,0.10389168594366581
PHL,MDW,345,0.17391304347826086,11.684057971014493,0.18615983353419863,668.0,0.03364540667056758,0.023472581303578717
PHL,MIA,824,0.24029126213592233,23.565533980582526,0.22218454049864053,1013.0,0.038913813459268004,0.056062049258402503
PHL,MSP,325,0.1076923076923077,11.910769230769231,0.12729288698085356,980.0,0.021456394005413614,0.02211185195264662
PHL,ORD,874,0.16132723112128147,15.433638443935926,0.1809308319494731,678.0,0.028496902510596674,0.05946387263573275
PHL,PHX,629,0.13990461049284578,12.99523052464229,0.195860118032026,2075.0,0.025118805159538356,0.04279493808681453
PHL,SAN,214,0.17757009345794392,11.66822429906542,0.24666450442292512,2370.0,0.015157954384473721,0.014559804054973466
PHL,SEA,177,0.192090395480226,13.192090395480227,0.2625757639438784,2378.0,0.010290099412824836,0.01204245475574908
PHL,SFO,265,0.23018867924528302,14.369811320754717,0.2907003312524343,2521.0,0.01372132760316885,0.01802966389985032
PHL,SLC,131,0.09923664122137404,16.328244274809162,0.11063455455018592,1927.0,0.008212651244436086,0.008912777248605253
PHL,TPA,745,0.22416107382550335,18.78791946308725,0.2189688964969337,920.0,0.04828256642903435,0.05068716832222071
PHX,ATL,868,0.1497695852534562,9.891705069124423,0.15184125526076045,1587.0,0.025103392428492927,0.034624436555107906
PHX,AUS,883,0.19592298980747452,13.52661381653454,0.21556009388779734,872.0,0.05929358044587698,0.03522278511308788
PHX,BNA,559,0.18246869409660108,9.744186046511627,0.18148485315555535,1449.0,0.0340397028376568,0.022298456260720412
PHX,BOS,546,0.19047619047619047,13.293040293040294,0.17442078229805416,2300.0,0.023254823459261467,0.0217798875104711
PHX,BWI,265,0.17358490566037735,8.0,0.1822543384801657,1999.0,0.021223770623097868,0.010570824524312896
PHX,CLT,722,0.13019390581717452,7.286703601108033,0.14240502512240166,1773.0,0.03368479985070449,0.028800510590769476
PHX,DAL,751,0.16378162450066577,9.801597869507324,0.18600136459107683,879.0,0.08426840215439857,0.029957317802864095
PHX,DCA,272,0.15073529411764705,10.290441176470589,0.14370656457597564,1979.0,0.015272318921953958,0.010850053851370218
PHX,DEN,2447,0.18062934205149161,12.404985696771558,0.1862589068652044,602.0,0.07834160396990555,0.09761059475846663
PHX,DFW,1298,0.2041602465331279,16.940677966101696,0.23132062776276446,868.0,0.047136579874350874,0.051777095217200524
PHX,DTW,512,0.16015625,11.67578125,0.1376790108867887,1671.0,0.029597086536794034,0.020423630779049823
PHX,EWR,717,0.22873082287308227,12.733612273361228,0.20538675140803148,2133.0,0.038828116538503196,0.028601061071442817
PHX,FLL,91,0.4725274725274725,26.395604395604394,0.3125928202650771,1972.0,0.005021520803443328,0.0036299812517451833
PHX,IAH,633,0.11058451816745656,10.488151658767773,0.14719436281098647,1009.0,0.03474394862506175,0.025250309146754957
PHX,JFK,673,0.21842496285289748,23.11144130757801,0.1939743435236448,2153.0,0.03889948557886827,0.026845905301368225
PHX,LAS,1732,0.24364896073903003,17.337759815242496,0.282577194788361,255.0,0.0704122286364745,0.06908931349475447
PHX,LAX,1498,0.1822429906542056,10.98931909212283,0.1856093189203151,370.0,0.05144937491413656,0.059755075990266866
PHX,LGA,3,0.3333333333333333,7.0,0.15425922596351568,2149.0,0.00014722481228836434,0.00011966971159599506
PHX,MCO,430,0.2651162790697674,19.086046511627906,0.22823426507641298,1849.0,0.015679696616102683,0.017152658662092625
PHX,MDW,677,0.18020679468242246,9.952732644017726,0.17189963225315508,1444.0,0.06602301540862103,0.02700546491682955
PHX,MIA,451,0.17960088691796008,13.261640798226164,0.18217716277816545,1972.0,0.0212987012987013,0.017990346643264588
PHX,MSP,867,0.16147635524798154,12.272202998846597,0.1318415235511175,1276.0,0.05723905723905724,0.03458454665124257
PHX,ORD,1537,0.18282368249837344,12.65191932335719,0.1682256738643309,1440.0,0.050114118030648844,0.0613107822410148
PHX,PHL,631,0.13312202852614896,10.272583201267828,0.15473860264264241,2075.0,0.04287849959228051,0.025170529339024292
PHX,SAN,1372,0.1989795918367347,10.70262390670554,0.22939402576208773,304.0,0.09718090381073806,0.05472894810323507
PHX,SEA,1732,0.1541570438799076,9.716512702078521,0.17774956277619233,1107.0,0.10069182024300913,0.06908931349475447
PHX,SFO,1161,0.4737295434969854,32.11024978466839,0.39872896794592816,651.0,0.06011494848029825,0.04631217838765009
PHX,SLC,1472,0.15421195652173914,9.692934782608695,0.16788254004742123,507.0,0.09228261550999937,0.05871793848976824
PHX,TPA,269,0.31226765799256506,17.817843866171003,0.2732775260134344,1788.0,0.01743357096565133,0.010730384139774223
SAN,ATL,456,0.07456140350877193,7.048245614035087,0.11651629426636556,1892.0,0.013187957312664488,0.032365675349563486
SAN,AUS,402,0.1890547263681592,9.619402985074627,0.2161600104211206,1164.0,0.026994359387590653,0.028532898005536236
SAN,BNA,162,0.19135802469135801,12.401234567901234,0.19724382066567475,1751.0,0.009864815491413957,0.011498332032081766
SAN,BOS,299,0.18394648829431437,14.357859531772576,0.22078061797176923,2588.0,0.012734784275309852,0.021222230108595357
SAN,BWI,198,0.13131313131313133,5.47979797979798,0.16262834375806282,2295.0,0.01585776069197501,0.014053516928099936
SAN,CLT,349,0.19197707736389685,13.896848137535816,0.19825513687231838,2077.0,0.016282541756088457,0.024771098019731704
SAN,DAL,351,0.21367521367521367,11.11965811965812,0.19442323645431817,1182.0,0.0393850987432675,0.02491305273617716
SAN,DEN,1235,0.14817813765182186,9.43157894736842,0.17883814989736355,853.0,0.039538978709780695,0.08765703740506778
SAN,DFW,897,0.19063545150501673,19.564102564102566,0.23228108984850843,1171.0,0.032574354504848024,0.06366669032578608
SAN,DTW,207,0.15458937198067632,9.753623188405797,0.16785353787437343,1956.0,0.0119660095959304,0.014692313152104479
SAN,EWR,319,0.11285266457680251,9.952978056426332,0.12520552595409934,2425.0,0.017274991876963068,0.022641777273049897
SAN,FLL,167,0.20958083832335328,16.461077844311376,0.15876313741812528,2269.0,0.009215318397527867,0.011853218823195401
SAN,IAH,355,0.09014084507042254,13.630985915492957,0.13135533852757547,1303.0,0.0194851528623964,0.02519696216906807
SAN,JFK,489,0.1901840490797546,14.621676891615541,0.22497601210759027,2446.0,0.028264262181376797,0.03470792817091348
SAN,LAS,1555,0.22315112540192927,16.535048231511254,0.2431520193966217,258.0,0.06321652166842832,0.11036979203634041
SAN,LAX,526,0.08745247148288973,6.444866920152092,0.13499821150915706,109.0,0.018065668361038605,0.03733409042515438
SAN,MCO,166,0.24096385542168675,15.596385542168674,0.22851081662628736,2149.0,0.006053092182030338,0.011782241464972674
SAN,MDW,213,0.20187793427230047,9.985915492957746,0.21168599658220497,1728.0,0.02077238150965477,0.015118177301440841
SAN,MIA,177,0.1864406779661017,61.3728813559322,0.13247913729176927,2267.0,0.008358913813459268,0.01256299240542267
SAN,MSP,285,0.08421052631578947,9.526315789473685,0.10218786121058915,1532.0,0.01881560705090117,0.02022854709347718
SAN,ORD,586,0.10580204778156997,8.013651877133105,0.12985982077161337,1723.0,0.019106618845777634,0.04159273191851799
SAN,PHL,213,0.107981220657277,5.690140845070423,0.12859569565892873,2370.0,0.01447404185920087,0.015118177301440841
SAN,PHX,1365,0.18608058608058609,14.12967032967033,0.21660664515488465,304.0,0.05451060261171679,0.09688409397402228
SAN,SEA,1020,0.17745098039215687,13.615686274509804,0.18678699431436935,1050.0,0.059298877972210916,0.07239690538718149
SAN,SFO,1367,0.4440380395025604,28.113386978785663,0.4119251825713201,447.0,0.0707813389944597,0.09702604869046774
SAN,SLC,652,0.16104294478527606,8.794478527607362,0.15642198516768244,626.0,0.040875180239483416,0.046277237561217974
SAN,TPA,78,0.14102564102564102,16.897435897435898,0.12075190006357406,2087.0,0.005055087491898898,0.005536233941372702
SEA,ATL,677,0.16691285081240767,9.617429837518463,0.188816995066031,2182.0,0.019579489255863725,0.03928965237072718
SEA,AUS,375,0.19466666666666665,11.106666666666667,0.19292756594618124,1770.0,0.025181305398871878,0.021763101387034994
SEA,BNA,270,0.17037037037037037,8.733333333333333,0.21848156963450122,1978.0,0.016441359152356595,0.015669432998665196
SEA,BOS,490,0.23061224489795917,12.363265306122448,0.25827019118126343,2496.0,0.020869713360875675,0.028437119145725727
SEA,BWI,71,0.352112676056338,18.014084507042252,0.2655146706958507,2335.0,0.005686368732980939,0.004120480529278625
SEA,CLT,257,0.13229571984435798,26.91828793774319,0.15930407000430566,2279.0,0.01199029579173276,0.014914978817247983
SEA,DAL,73,0.1917808219178082,9.273972602739725,0.2264200757253649,1670.0,0.008191202872531419,0.004236550403342813
SEA,DCA,182,0.23626373626373626,14.302197802197803,0.28844412134146075,2329.0,0.010218978102189781,0.010562358539840984
SEA,DEN,1381,0.19188993482983346,13.178131788559016,0.18675706314761134,1024.0,0.04421322234672643,0.08014624804132088
SEA,DFW,923,0.20585048754062837,20.84723726977248,0.23937832681561816,1660.0,0.03351853869339434,0.053566246880622136
SEA,DTW,385,0.11688311688311688,6.267532467532468,0.14489104900661987,1927.0,0.022255621712237703,0.02234345075735593
SEA,EWR,359,0.1615598885793872,13.462395543175488,0.18154443406278206,2402.0,0.019441135059027403,0.020834542394521503
SEA,FLL,251,0.17928286852589642,12.98804780876494,0.16560353359976004,2717.0,0.013850568369937094,0.014566769195055423
SEA,IAH,385,0.17662337662337663,12.615584415584415,0.18245688602443852,1874.0,0.02113178549865525,0.02234345075735593
SEA,JFK,559,0.22361359570661896,13.289803220035779,0.21933611550925927,2422.0,0.03231027108259638,0.032441529800940165
SEA,LAS,1544,0.22992227979274613,16.474740932642487,0.25679130910557907,867.0,0.06276933083990568,0.08960594277755209
SEA,LAX,1555,0.17234726688102894,10.889389067524116,0.17160166230745716,954.0,0.05340706140953427,0.09024432708490511
SEA,MCO,449,0.18485523385300667,10.770601336302896,0.17947937667204042,2554.0,0.01637252042007001,0.0260576867274099
SEA,MDW,89,0.10112359550561797,4.775280898876405,0.14672796655041392,1733.0,0.00867953969182758,0.005165109395856305
SEA,MIA,180,0.26666666666666666,14.633333333333333,0.28095825293107857,2724.0,0.008500590318772138,0.010446288665776798
SEA,MSP,538,0.10223048327137546,8.355018587360595,0.13646941182796,1399.0,0.03551858453819238,0.031222796123266207
SEA,ORD,810,0.18518518518518517,13.980246913580247,0.19960846099084215,1721.0,0.026410172807303553,0.04700829899599559
SEA,PHL,177,0.2598870056497175,13.412429378531073,0.2668348312014655,2378.0,0.012027724925251428,0.010272183854680518
SEA,PHX,1743,0.18703384968445208,12.608146873207113,0.21768600567540883,1107.0,0.06960584641188451,0.10115489524693866
SEA,SAN,1016,0.20570866141732283,12.746062992125983,0.2248484444490707,1050.0,0.07196486754497804,0.058963496024606814
SEA,SFO,1418,0.39492242595204513,27.708744710860366,0.34267806633665604,679.0,0.07342204732563558,0.08229354071150832
SEA,SLC,814,0.19533169533169534,10.92997542997543,0.17998448151171126,689.0,0.05103128330512194,0.04724043874412396
SEA,TPA,260,0.22692307692307692,15.01923076923077,0.259068951656304,2520.0,0.016850291639662993,0.015089083628344263
SFO,ATL,614,0.16449511400651465,9.530944625407166,0.14478823337543345,2139.0,0.017757468837666657,0.031711600041318046
SFO,AUS,437,0.16933638443935928,12.695652173913043,0.2117630180876506,1504.0,0.02934461455815203,0.022569982439830594
SFO,BNA,122,0.22131147540983606,12.852459016393443,0.17347266246556894,1969.0,0.007429058579953721,0.006301001962607169
SFO,BOS,872,0.24655963302752293,19.78440366972477,0.24383183232045544,2704.0,0.03713957153200732,0.04503666976552009
SFO,BWI,91,0.14285714285714285,7.153846153846154,0.12258813125196592,2457.0,0.007288162742271344,0.004699927693420101
